Car Added,WooCommerce Autos DB ID,Base Car ID,Exp. Car ID,Year Min,Year Max,Parent Manufacturer,Make|Include,Model|Include,VehicleTypeName,Region|Include,Sub Model|Include,Wheelbase|Include,Transmission Type|Include,Transmission Num Speeds|Include,Transmission Control Type|Include,Transmission Mfr Code|Include,Transmission Elec Controlled|Include,Transmission Mfr|Include,Steering Type|Include,Steering System ID|Include,Front Spring Type|Include,Rear Spring Type|Include,Mfr Body Code|Include,Drive Type|Include,Liter|Include,CC|Include,CID|Include,Cylinders|Include,BInlineock Type|IncInlineude,Engine Bore In|Include,Engine Bore Metric|Include,Engine Stroke In|Include,Engine Stroke Metric|Include,Engine Designation|Include,Engine VIN|Include,Valves|Include,Fuel Delivery Type|Include,Fuel Delivery SubType|Include,Fuel System Control Type|Include,Fuel System Design|Include,Aspiration|Include,Cylinder Head Type|Include,Fuel Type|Include,Ignition System|Include,Engine Mfr|Include,Engine Version|Include,Power Output|Include,Body Num Doors|Include,Types|Include,Bed Lengths|Include,Bed Types|Include,Front|Include,Rear|Include,ABS|Include,Brake System|Include,Asset Name,Asset Item Ref,Reference,Engine Tag,Engine Human Readable
,,1979_Plymouth_Arrow,1979_Plymouth_Arrow_2.6L_2 Dr. Hatchback_4,1979,1979,,Plymouth,Arrow,Car,CAN,GT,,,,,,,,,,,,2 Dr. Hatchback,,2.6,2555,156,4,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156_Inline_4,156 CID Inline 4 
,,1979_Plymouth_Arrow,1979_Plymouth_Arrow_1.6L_2 Dr. Hatchback_4,1979,1979,,Plymouth,Arrow,Car,CAN,GT,,,,,,,,,,,,2 Dr. Hatchback,,1.6,1597,98,4,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98_Inline_4,98 CID Inline 4 
,3560,1930_Chrysler_Series 66,1930_Chrysler_Series 66,1930,1930,,Chrysler,Series 66,Car,USA,Base,,,,,,,,,,,,,,3.6,3583,196,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196_Inline_6,196 CID Inline 6 
,,1979_Dodge_W300,1979_Dodge_W300_5.9L_2 Dr. Cab & Chassis_8,1979,1979,,Dodge,W300,Truck,CAN,Base,,,,,,,,,,,,2 Dr. Cab & Chassis,,5.9,,360,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360_V_8,360 CID V 8 
,3560,1930_Chrysler_Series 66,1930_Chrysler_Series 66,1930,1930,,Chrysler,Series 66,Car,USA,Base,,,,,,,,,,,,,,3.6,3583,219,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219_Inline_6,219 CID Inline 6 
Added,3566,1930_Dodge_Series DC,,1930,1930,,Dodge,Series DC,Car,USA,Base,,,,,,,,,,,,,,,,221,8,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221_Inline_8,221 CID Inline 8 
Added,3566,1930_Dodge_Series DA,,1930,1930,,Dodge,Series DA,Car,USA,Base,,,,,,,,,,,,,,,,190,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190_Inline_6,190 CID Inline 6 
Added,3566,1930_Dodge_Series DD,,1930,1930,,Dodge,Series DD,Car,USA,Base,,,,,,,,,,,,,,,,190,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190_Inline_6,190 CID Inline 6 
Added,3566,1930_Dodge_Series DB,,1930,1930,,Dodge,Series DB,Car,USA,Base,,,,,,,,,,,,,,,,190,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190_Inline_6,190 CID Inline 6 
Added,3568,,,1930,1930,,Dodge,Truck,Truck,USA,Base,,,,,,,,,,,,,,3.3,3299,201,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201_Inline_6,201 CID Inline 6 
,3582,1931_Plymouth_Model PA,1931_Plymouth_Model PA,1931,1931,,Plymouth,Model PA,Car,USA,Base,,,,,,,,,,,,,,,,196,4,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196_Inline_4,196 CID Inline 4 
,3576,1931_DeSoto_Model SA,1931_DeSoto_Model SA,1931,1931,,DeSoto,Model SA,Car,USA,Base,,,,,,,,,,,,,,3.4,3365,205,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205_Inline_6,205 CID Inline 6 
,3576,1931_DeSoto_Model CK,1931_DeSoto_Model CK,1931,1931,,DeSoto,Model CK,Car,USA,Base,,,,,,,,,,,,,,3.1,3111,190,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190_Inline_6,190 CID Inline 6 
,3576,1931_DeSoto_Model CF,1931_DeSoto_Model CF,1931,1931,,DeSoto,Model CF,Car,USA,Base,,,,,,,,,,,,,,3.6,3617,221,8,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221_Inline_8,221 CID Inline 8 
,3576,1931_DeSoto_Model CF,1931_DeSoto_Model CF,1931,1931,,DeSoto,Model CF,Car,USA,Base,,,,,,,,,,,,,,3.4,3404,208,8,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208_Inline_8,208 CID Inline 8 
,3572,1931_Chrysler_Standard Line,1931_Chrysler_Standard Line,1931,1931,,Chrysler,Standard Line,Car,USA,Base,,,,,,,,,,,,,,,,196,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196_Inline_6,196 CID Inline 6 
,3572,1931_Chrysler_Series Six CM,1931_Chrysler_Series Six CM,1931,1931,,Chrysler,Series Six CM,Car,USA,Base,,,,,,,,,,,,,,,,218,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218_Inline_6,218 CID Inline 6 
,3572,1931_Chrysler_Series Six,1931_Chrysler_Series Six,1931,1931,,Chrysler,Series Six,Car,USA,Base,,,,,,,,,,,,,,,,196,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196_Inline_6,196 CID Inline 6 
,3572,1931_Chrysler_Series CJ,1931_Chrysler_Series CJ,1931,1931,,Chrysler,Series CJ,Car,USA,Base,,,,,,,,,,,,,,3.2,3206,196,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196_Inline_6,196 CID Inline 6 
,,1979_Dodge_W200,1979_Dodge_W200_4.0L_2 Dr. Standard Cab Pickup_6,1979,1979,,Dodge,W200,Truck,CAN,Base,,,,,,,,,,,,2 Dr. Standard Cab Pickup,,4,,243,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243_Inline_6,243 CID Inline 6 
,,1979_Dodge_W200,1979_Dodge_W200_4.0L_2 Dr. Extended Cab Pickup_6,1979,1979,,Dodge,W200,Truck,CAN,Base,,,,,,,,,,,,2 Dr. Extended Cab Pickup,,4,,243,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243_Inline_6,243 CID Inline 6 
,,1979_Dodge_W200,1979_Dodge_W200_4.0L_4 Dr. Crew Cab Pickup_6,1979,1979,,Dodge,W200,Truck,CAN,Base,,,,,,,,,,,,4 Dr. Crew Cab Pickup,,4,,243,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243_Inline_6,243 CID Inline 6 
,,1979_Dodge_W200,1979_Dodge_W200_5.9L_2 Dr. Standard Cab Pickup_8,1979,1979,,Dodge,W200,Truck,CAN,Base,,,,,,,,,,,,2 Dr. Standard Cab Pickup,,5.9,,360,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360_V_8,360 CID V 8 
,,1979_Dodge_W200,1979_Dodge_W200_5.9L_2 Dr. Extended Cab Pickup_8,1979,1979,,Dodge,W200,Truck,CAN,Base,,,,,,,,,,,,2 Dr. Extended Cab Pickup,,5.9,,360,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360_V_8,360 CID V 8 
,,1979_Dodge_W200,1979_Dodge_W200_5.9L_4 Dr. Crew Cab Pickup_8,1979,1979,,Dodge,W200,Truck,CAN,Base,,,,,,,,,,,,4 Dr. Crew Cab Pickup,,5.9,,360,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360_V_8,360 CID V 8 
,,1979_Dodge_W200,1979_Dodge_W200_5.2L_2 Dr. Standard Cab Pickup_8,1979,1979,,Dodge,W200,Truck,CAN,Base,,,,,,,,,,,,2 Dr. Standard Cab Pickup,,5.2,5211,318,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318_V_8,318 CID V 8 
,,1979_Dodge_W200,1979_Dodge_W200_5.2L_2 Dr. Extended Cab Pickup_8,1979,1979,,Dodge,W200,Truck,CAN,Base,,,,,,,,,,,,2 Dr. Extended Cab Pickup,,5.2,5211,318,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318_V_8,318 CID V 8 
,,1979_Dodge_W200,1979_Dodge_W200_5.2L_4 Dr. Crew Cab Pickup_8,1979,1979,,Dodge,W200,Truck,CAN,Base,,,,,,,,,,,,4 Dr. Crew Cab Pickup,,5.2,5211,318,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318_V_8,318 CID V 8 
,,1979_Dodge_W200,1979_Dodge_W200_3.7L_2 Dr. Standard Cab Pickup_6,1979,1979,,Dodge,W200,Truck,CAN,Base,,,,,,,,,,,,2 Dr. Standard Cab Pickup,,3.7,3687,225,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225_Inline_6,225 CID Inline 6 
,,1979_Dodge_W200,1979_Dodge_W200_3.7L_2 Dr. Extended Cab Pickup_6,1979,1979,,Dodge,W200,Truck,CAN,Base,,,,,,,,,,,,2 Dr. Extended Cab Pickup,,3.7,3687,225,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225_Inline_6,225 CID Inline 6 
,,1979_Dodge_W200,1979_Dodge_W200_3.7L_4 Dr. Crew Cab Pickup_6,1979,1979,,Dodge,W200,Truck,CAN,Base,,,,,,,,,,,,4 Dr. Crew Cab Pickup,,3.7,3687,225,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225_Inline_6,225 CID Inline 6 
,3574,1931_Chrysler_Series CG,1931_Chrysler_Series CG,1931,1931,,Chrysler,Series CG,Car,USA,Base,,,,,,,,,,,,,,6.3,6299,384,8,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384_Inline_8,384 CID Inline 8 
,3574,1931_Chrysler_Series CD,1931_Chrysler_Series CD,1931,1931,,Chrysler,Series CD,Car,USA,Base,,,,,,,,,,,,,,,,240,8,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240_Inline_8,240 CID Inline 8 
,3574,1931_Chrysler_Series CD,1931_Chrysler_Series CD,1931,1931,,Chrysler,Series CD,Car,USA,Base,,,,,,,,,,,,,,,,261,8,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261_Inline_8,261 CID Inline 8 
,3572,1931_Chrysler_Series 77,1931_Chrysler_Series 77,1931,1931,,Chrysler,Series 77,Car,USA,Base,,,,,,,,,,,,,,,,268,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268_Inline_6,268 CID Inline 6 
,3572,1931_Chrysler_Series 70,1931_Chrysler_Series 70,1931,1931,,Chrysler,Series 70,Car,USA,Base,,,,,,,,,,,,,,4.4,4399,268,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268_Inline_6,268 CID Inline 6 
,3572,1931_Chrysler_Series 66,1931_Chrysler_Series 66,1931,1931,,Chrysler,Series 66,Car,USA,Base,,,,,,,,,,,,,,3.6,3583,219,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219_Inline_6,219 CID Inline 6 
,3574,1931_Chrysler_Deluxe Series CD,1931_Chrysler_Deluxe Series CD,1931,1931,,Chrysler,Deluxe Series CD,Car,USA,Base,,,,,,,,,,,,,,3.9,3939,240,8,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240_Inline_8,240 CID Inline 8 
,3574,1931_Chrysler_Custom Line,1931_Chrysler_Custom Line,1931,1931,,Chrysler,Custom Line,Car,USA,Base,,,,,,,,,,,,,,,,240,8,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240_Inline_8,240 CID Inline 8 
Added,3578,1931_Dodge_Series DD,,1931,1931,,Dodge,Series DD,Car,USA,Base,,,,,,,,,,,,,,,,211,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211_Inline_6,211 CID Inline 6 
Added,3578,1931_Dodge_Series DH,,1931,1931,,Dodge,Series DH,Car,USA,Base,,,,,,,,,,,,,,,,211,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211_Inline_6,211 CID Inline 6 
Added,3578,1931_Dodge_Series DC,,1931,1931,,Dodge,Series DC,Car,USA,Base,,,,,,,,,,,,,,,,240,8,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240_Inline_8,240 CID Inline 8 
Added,3578,1931_Dodge_Series DG,,1931,1931,,Dodge,Series DG,Car,USA,Base,,,,,,,,,,,,,,,,240,8,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240_Inline_8,240 CID Inline 8 
Added,3580,,,1931,1931,,Dodge,Truck,Truck,USA,Base,,,,,,,,,,,,,,3.3,3299,201,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201_Inline_6,201 CID Inline 6 
,3592,1932_Plymouth_Model PB,1932_Plymouth_Model PB,1932,1932,,Plymouth,Model PB,Car,USA,Base,,,,,,,,,,,,,,,,196,4,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196_Inline_4,196 CID Inline 4 
,,,1932_Plymouth_Model PA,1932,1932,,Plymouth,Model PA,Car,USA,Base,,,,,,,,,,,,,,,,196,4,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196_Inline_4,196 CID Inline 4 
,3586,1932_Dodge_Series DL,1932_Dodge_Series DL,1932,1932,,Dodge,Series DL,Car,USA,Base,,,,,,,,,,,,,,,,218,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218_Inline_6,218 CID Inline 6 
,3586,1932_Dodge_Series DK,1932_Dodge_Series DK,1932,1932,,Dodge,Series DK,Car,USA,Base,,,,,,,,,,,,,,4.6,4624,282,8,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282_Inline_8,282 CID Inline 8 
,3586,1932_Dodge_Series DM,1932_Dodge_Series DM,1932,1932,,Dodge,Series DM,Car,USA,Base,,,,,,,,,,,,,,4.6,4624,218,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218_Inline_6,218 CID Inline 6 
,,1979_Dodge_W150,1979_Dodge_W150_5.9L_2 Dr. Standard Cab Pickup_8,1979,1979,,Dodge,W150,Truck,CAN,Base,,,,,,,,,,,,2 Dr. Standard Cab Pickup,,5.9,,360,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360_V_8,360 CID V 8 
,,1979_Dodge_W150,1979_Dodge_W150_5.9L_2 Dr. Extended Cab Pickup_8,1979,1979,,Dodge,W150,Truck,CAN,Base,,,,,,,,,,,,2 Dr. Extended Cab Pickup,,5.9,,360,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360_V_8,360 CID V 8 
,,1979_Dodge_W150,1979_Dodge_W150_3.7L_2 Dr. Standard Cab Pickup_6,1979,1979,,Dodge,W150,Truck,CAN,Base,,,,,,,,,,,,2 Dr. Standard Cab Pickup,,3.7,3687,225,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225_Inline_6,225 CID Inline 6 
,,1979_Dodge_W150,1979_Dodge_W150_3.7L_2 Dr. Extended Cab Pickup_6,1979,1979,,Dodge,W150,Truck,CAN,Base,,,,,,,,,,,,2 Dr. Extended Cab Pickup,,3.7,3687,225,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225_Inline_6,225 CID Inline 6 
,,1979_Dodge_W150,1979_Dodge_W150_5.2L_2 Dr. Standard Cab Pickup_8,1979,1979,,Dodge,W150,Truck,CAN,Base,,,,,,,,,,,,2 Dr. Standard Cab Pickup,,5.2,5211,318,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318_V_8,318 CID V 8 
,,1979_Dodge_W150,1979_Dodge_W150_5.2L_2 Dr. Extended Cab Pickup_8,1979,1979,,Dodge,W150,Truck,CAN,Base,,,,,,,,,,,,2 Dr. Extended Cab Pickup,,5.2,5211,318,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318_V_8,318 CID V 8 
,,1979_Dodge_W150,1979_Dodge_W150_4.0L_2 Dr. Standard Cab Pickup_6,1979,1979,,Dodge,W150,Truck,CAN,Base,,,,,,,,,,,,2 Dr. Standard Cab Pickup,,4,,243,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243_Inline_6,243 CID Inline 6 
,,1979_Dodge_W150,1979_Dodge_W150_4.0L_2 Dr. Extended Cab Pickup_6,1979,1979,,Dodge,W150,Truck,CAN,Base,,,,,,,,,,,,2 Dr. Extended Cab Pickup,,4,,243,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243_Inline_6,243 CID Inline 6 
,3590,1932_DeSoto_Model SC,1932_DeSoto_Model SC,1932,1932,,DeSoto,Model SC,Car,USA,Base,,,,,,,,,,,,,,3.5,3466,211,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211_Inline_6,211 CID Inline 6 
,3590,1932_DeSoto_Model SA,1932_DeSoto_Model SA,1932,1932,,DeSoto,Model SA,Car,USA,Base,,,,,,,,,,,,,,3.4,3365,205,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205_Inline_6,205 CID Inline 6 
,3590,1932_DeSoto_Model CF,1932_DeSoto_Model CF,1932,1932,,DeSoto,Model CF,Car,USA,Base,,,,,,,,,,,,,,3.6,3617,221,8,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221_Inline_8,221 CID Inline 8 
,,1979_Dodge_St. Regis,1979_Dodge_St. Regis_5.9L_4 Dr. Hardtop_8,1979,1979,,Dodge,St. Regis,Car,CAN,Base,,,,,,,,,,,,4 Dr. Hardtop,,5.9,,360,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360_V_8,360 CID V 8 
,,1979_Dodge_St. Regis,1979_Dodge_St. Regis_3.7L_4 Dr. Hardtop_6,1979,1979,,Dodge,St. Regis,Car,CAN,Base,,,,,,,,,,,,4 Dr. Hardtop,,3.7,3687,225,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225_Inline_6,225 CID Inline 6 
,,1979_Dodge_St. Regis,1979_Dodge_St. Regis_5.2L_4 Dr. Hardtop_8,1979,1979,,Dodge,St. Regis,Car,CAN,Base,,,,,,,,,,,,4 Dr. Hardtop,,5.2,5211,318,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318_V_8,318 CID V 8 
,3584,1932_Chrysler_Standard Line,1932_Chrysler_Standard Line,1932,1932,,Chrysler,Standard Line,Car,USA,Base,,,,,,,,,,,,,,,,224,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224_Inline_6,224 CID Inline 6 
,3584,1932_Chrysler_Series Six CM,1932_Chrysler_Series Six CM,1932,1932,,Chrysler,Series Six CM,Car,USA,Base,,,,,,,,,,,,,,,,218,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218_Inline_6,218 CID Inline 6 
,3588,1932_Chrysler_Series CP,1932_Chrysler_Series CP,1932,1932,,Chrysler,Series CP,Car,USA,Base,,,,,,,,,,,,,,4.9,4894,299,8,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299_Inline_8,299 CID Inline 8 
,3584,1932_Chrysler_Series CI,1932_Chrysler_Series CI,1932,1932,,Chrysler,Series CI,Car,USA,Base,,,,,,,,,,,,,,3.7,3671,224,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224_Inline_6,224 CID Inline 6 
,3588,1932_Chrysler_Series CH,1932_Chrysler_Series CH,1932,1932,,Chrysler,Series CH,Car,USA,Base,,,,,,,,,,,,,,6.3,6299,384,8,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384_Inline_8,384 CID Inline 8 
,3588,1932_Chrysler_Series CG,1932_Chrysler_Series CG,1932,1932,,Chrysler,Series CG,Car,USA,Base,,,,,,,,,,,,,,6.3,6299,384,8,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384_Inline_8,384 CID Inline 8 
,3588,1932_Chrysler_Series CD,1932_Chrysler_Series CD,1932,1932,,Chrysler,Series CD,Car,USA,Base,,,,,,,,,,,,,,4.6,4624,282,8,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282_Inline_8,282 CID Inline 8 
,3584,1932_Chrysler_Series 70,1932_Chrysler_Series 70,1932,1932,,Chrysler,Series 70,Car,USA,Base,,,,,,,,,,,,,,4.4,4399,268,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268_Inline_6,268 CID Inline 6 
,3588,1932_Chrysler_Imperial Custom Series CL,1932_Chrysler_Imperial Custom Series CL,1932,1932,,Chrysler,Imperial Custom Series CL,Car,USA,Base,,,,,,,,,,,,,,6.3,6299,384,8,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384_Inline_8,384 CID Inline 8 
,3588,1932_Chrysler_Deluxe Series CD,1932_Chrysler_Deluxe Series CD,1932,1932,,Chrysler,Deluxe Series CD,Car,USA,Base,,,,,,,,,,,,,,,,384,8,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384_Inline_8,384 CID Inline 8 
,3588,1932_Chrysler_Custom Line,1932_Chrysler_Custom Line,1932,1932,,Chrysler,Custom Line,Car,USA,Base,,,,,,,,,,,,,,,,384,8,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384_Inline_8,384 CID Inline 8 
Added,5741,,,1932,1932,,Dodge,Truck,Truck,USA,Base,,,,,,,,,,,,,,3.3,3299,201,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201_Inline_6,201 CID Inline 6 
,3584,1932_Chrysler_Series CI,1932_Chrysler_Series CI,1932,1932,,Chrysler,Series CI,Car,USA,Base,,,,,,,,,,,,,,,,224,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224_Inline_6,224 CID Inline 6 
,3602,1933_Plymouth_Model PD,1933_Plymouth_Model PD,1933,1933,,Plymouth,Model PD,Car,USA,Base,,,,,,,,,,,,,,,,190,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190_Inline_6,190 CID Inline 6 
,3602,1933_Plymouth_Model PC,1933_Plymouth_Model PC,1933,1933,,Plymouth,Model PC,Car,USA,Base,,,,,,,,,,,,,,,,190,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190_Inline_6,190 CID Inline 6 
,5743,1933_Dodge_Truck,1933_Dodge_Truck,1933,1933,,Dodge,Truck,Truck,USA,Base,,,,,,,,,,,,,,3.3,3299,201,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201_Inline_6,201 CID Inline 6 
,3596,1933_Dodge_Deluxe,1933_Dodge_Deluxe,1933,1933,,Dodge,Series DO,Car,USA,Base,,,,,,,,,,,,,,4.6,4624,282,8,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282_Inline_8,282 CID Inline 8 
,3596,1933_Dodge_Deluxe,1933_Dodge_Deluxe,1933,1933,,Dodge,Series DP,Car,USA,Base,,,,,,,,,,,,,,3.3,3299,201,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201_Inline_6,201 CID Inline 6 
,,1979_Dodge_Ramcharger,1979_Dodge_Ramcharger_5.2L_2 Dr. Sport Utility_8,1979,1979,,Dodge,Ramcharger,Truck,CAN,Base,,,,,,,,,,,,2 Dr. Sport Utility,,5.2,5211,318,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318_V_8,318 CID V 8 
,,1979_Dodge_Ramcharger,1979_Dodge_Ramcharger_3.7L_2 Dr. Sport Utility_6,1979,1979,,Dodge,Ramcharger,Truck,CAN,Base,,,,,,,,,,,,2 Dr. Sport Utility,,3.7,3687,225,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225_Inline_6,225 CID Inline 6 
,,1979_Dodge_Ramcharger,1979_Dodge_Ramcharger_5.9L_2 Dr. Sport Utility_8,1979,1979,,Dodge,Ramcharger,Truck,CAN,Base,,,,,,,,,,,,2 Dr. Sport Utility,,5.9,,360,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360_V_8,360 CID V 8 
,,1979_Dodge_Ramcharger,1979_Dodge_Ramcharger_5.9L_2 Dr. Sport Utility_8,1979,1979,,Dodge,Ramcharger,Truck,CAN,SE,,,,,,,,,,,,2 Dr. Sport Utility,,5.9,,360,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360_V_8,360 CID V 8 
,,1979_Dodge_Ramcharger,1979_Dodge_Ramcharger_5.2L_2 Dr. Sport Utility_8,1979,1979,,Dodge,Ramcharger,Truck,CAN,SE,,,,,,,,,,,,2 Dr. Sport Utility,,5.2,5211,318,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318_V_8,318 CID V 8 
,,1979_Dodge_Ramcharger,1979_Dodge_Ramcharger_3.7L_2 Dr. Sport Utility_6,1979,1979,,Dodge,Ramcharger,Truck,CAN,SE,,,,,,,,,,,,2 Dr. Sport Utility,,3.7,3687,225,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225_Inline_6,225 CID Inline 6 
,3596,1933_Dodge_Deluxe,1933_Dodge_Deluxe,1933,1933,,Dodge,Series DQ,Car,USA,Base,,,,,,,,,,,,,,4.6,4624,201,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201_Inline_6,201 CID Inline 6 
,3600,1933_DeSoto_Model SD,1933_DeSoto_Model SD,1933,1933,,DeSoto,Model SD,Car,USA,Base,,,,,,,,,,,,,,,,218,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218_Inline_6,218 CID Inline 6 
,,1979_Dodge_Omni,1979_Dodge_Omni_1.7L_4 Dr. Hatchback_4,1979,1979,,Dodge,Omni,Car,CAN,Base,,,,,,,,,,,,4 Dr. Hatchback,,1.7,,105,4,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105_Inline_4,105 CID Inline 4 
,,1979_Dodge_Omni,1979_Dodge_Omni_1.7L_2 Dr. Hatchback_4,1979,1979,,Dodge,Omni,Car,CAN,24,,,,,,,,,,,,2 Dr. Hatchback,,1.7,,105,4,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105_Inline_4,105 CID Inline 4 
,3594,1933_Chrysler_Series CO,1933_Chrysler_Series CO,1933,1933,,Chrysler,Series CO,Car,USA,Base,,,,,,,,,,,,,,3.7,3671,224,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224_Inline_6,224 CID Inline 6 
,3598,1933_Chrysler_Royal Series CT,1933_Chrysler_Royal Series CT,1933,1933,,Chrysler,Royal Series CT,Car,USA,Base,,,,,,,,,,,,,,4.5,4488,274,8,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274_Inline_8,274 CID Inline 8 
,,1979_Dodge_Magnum,1979_Dodge_Magnum_5.2L_2 Dr. Coupe_8,1979,1979,,Dodge,Magnum,Car,CAN,XE,,,,,,,,,,,,2 Dr. Coupe,,5.2,5211,318,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318_V_8,318 CID V 8 
